Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,8,18,40,QUEEN ANNE,394,0,2
2,8,12,23,DOWNTOWN COMMERCIAL,1893,6,2
1,0,10,17,FIRST HILL,326,6,2
2,1,12,23,DOWNTOWN COMMERCIAL,0,0,2
2,44,14,31,DOWNTOWN COMMERCIAL,758,5,2
2,51,13,27,NORTHGATE,174,5,2
2,46,5,3,BALLARD SOUTH,1522,4,2
1,0,7,10,SLU/CASCADE,1813,4,2
1,47,22,48,UNIVERSITY,945,3,2
2,1,14,29,DOWNTOWN COMMERCIAL,823,4,2
2,12,8,11,CAPITOL HILL,549,4,2
2,8,22,48,ROOSEVELT/RAVENNA,290,2,2
2,46,5,2,BALLARD SOUTH,1161,5,2
2,46,22,50,ROOSEVELT/RAVENNA,1622,2,2
2,53,13,27,NORTHGATE,59,4,2
2,12,13,27,NORTHGATE,680,4,2
2,8,8,12,CAPITOL HILL,176,3,2
1,29,8,11,CAPITOL HILL,1882,3,2
2,33,22,48,UNIVERSITY,1428,2,2
2,8,8,12,CAPITOL HILL,452,3,2
2,1,7,9,QUEEN ANNE,495,2,2
2,8,18,41,QUEEN ANNE,143,3,2
2,1,22,49,UNIVERSITY,1733,4,2
1,0,8,11,CAPITOL HILL,2123,2,2
2,1,14,29,DOWNTOWN COMMERCIAL,1428,1,2
2,33,6,5,CAPITOL HILL,1902,1,2
2,8,8,12,CAPITOL HILL,1816,1,2
2,33,18,40,QUEEN ANNE,1753,0,2
2,54,18,40,QUEEN ANNE,755,1,2
2,1,10,17,FIRST HILL,1554,0,2
2,44,15,34,NORTHGATE,48,1,2
2,8,8,13,FIRST HILL,1381,0,2
1,47,18,40,QUEEN ANNE,1548,0,2
2,46,18,40,QUEEN ANNE,1549,0,2
2,12,18,40,QUEEN ANNE,1549,0,2
1,0,14,30,DOWNTOWN COMMERCIAL,973,0,2
1,0,8,12,FIRST HILL,1116,0,2
2,1,14,31,DOWNTOWN COMMERCIAL,1029,5,2
2,46,14,31,DOWNTOWN COMMERCIAL,1053,2,2
2,44,15,33,NORTHGATE,1443,6,2
2,12,14,29,DOWNTOWN COMMERCIAL,1676,4,2
2,8,22,48,ROOSEVELT/RAVENNA,1798,4,2
1,29,14,30,SLU/CASCADE,1508,4,2
1,0,12,23,DOWNTOWN COMMERCIAL,1676,4,2
2,46,14,31,DOWNTOWN COMMERCIAL,1134,4,2
2,46,22,50,ROOSEVELT/RAVENNA,1516,2,2
2,51,18,41,QUEEN ANNE,9,3,2
2,46,5,2,BALLARD SOUTH,1478,3,2
2,12,15,33,NORTHGATE,1199,3,2
2,46,22,48,ROOSEVELT/RAVENNA,972,3,2
1,47,8,11,CAPITOL HILL,1646,3,2
2,33,8,13,FIRST HILL,1562,2,2
1,0,7,9,QUEEN ANNE,839,2,2
3,55,12,24,DOWNTOWN COMMERCIAL,821,2,2
2,1,15,34,NORTHGATE,1699,5,2
2,8,7,10,SLU/CASCADE,82,2,2
2,33,15,33,NORTHGATE,823,6,2
3,55,5,3,BALLARD SOUTH,923,1,2
2,1,14,29,DOWNTOWN COMMERCIAL,796,1,2
2,33,5,2,BALLARD SOUTH,741,1,2
2,8,5,2,BALLARD SOUTH,354,1,2
1,47,5,3,BALLARD SOUTH,1840,0,2
2,8,7,9,QUEEN ANNE,1814,6,2
2,8,22,49,UNIVERSITY,261,6,2
2,1,8,11,CAPITOL HILL,109,6,2
1,47,8,13,FIRST HILL,1810,5,2
3,55,8,13,FIRST HILL,1810,5,2
2,53,12,23,DOWNTOWN COMMERCIAL,1113,5,2
1,34,5,2,BALLARD SOUTH,0,4,2
1,47,8,11,CAPITOL HILL,1422,4,2
2,12,8,13,FIRST HILL,799,4,2
2,33,22,48,ROOSEVELT/RAVENNA,354,3,2
2,8,7,9,QUEEN ANNE,259,3,2
1,47,14,31,DOWNTOWN COMMERCIAL,933,2,2
2,53,8,12,FIRST HILL,2008,1,2
1,47,13,27,NORTHGATE,1819,0,2
3,56,13,27,NORTHGATE,1819,0,2
1,47,22,50,ROOSEVELT/RAVENNA,1107,0,2
1,29,5,2,BALLARD SOUTH,1606,6,2
2,44,18,41,QUEEN ANNE,403,0,2
2,44,12,23,DOWNTOWN COMMERCIAL,2044,6,2
2,12,14,30,DOWNTOWN COMMERCIAL,1528,5,2
1,29,18,41,QUEEN ANNE,1107,5,2
2,33,18,40,QUEEN ANNE,905,5,2
2,1,22,49,UNIVERSITY,2118,1,2
2,33,18,40,QUEEN ANNE,1522,0,2
2,33,22,48,ROOSEVELT/RAVENNA,1428,0,2
2,54,5,2,BALLARD SOUTH,1562,6,2
2,33,5,2,BALLARD SOUTH,1562,6,2
2,33,22,50,ROOSEVELT/RAVENNA,680,0,2
2,54,22,50,ROOSEVELT/RAVENNA,680,0,2
2,53,8,12,CAPITOL HILL,582,0,2
2,12,6,5,CAPITOL HILL,741,6,2
2,12,22,48,ROOSEVELT/RAVENNA,1157,5,2
1,29,7,9,SLU/CASCADE,1963,5,2
1,29,8,11,CAPITOL HILL,1683,5,2
3,55,14,29,DOWNTOWN COMMERCIAL,1497,5,2
1,47,12,23,DOWNTOWN COMMERCIAL,852,5,2
2,53,10,17,FIRST HILL,2008,4,2
1,47,10,17,FIRST HILL,287,5,2
1,29,10,17,FIRST HILL,287,5,2
2,8,22,49,UNIVERSITY,661,4,2
2,44,15,33,NORTHGATE,1118,2,2
3,15,7,9,SLU/CASCADE,1049,2,2
2,44,7,9,SLU/CASCADE,1049,2,2
2,33,22,49,UNIVERSITY,1478,6,2
2,44,18,41,QUEEN ANNE,992,0,2
2,33,8,12,CAPITOL HILL,1806,6,2
1,29,8,11,CAPITOL HILL,1744,6,2
3,55,5,2,BALLARD SOUTH,137,6,2
1,29,5,2,BALLARD SOUTH,1031,4,2
2,8,18,41,QUEEN ANNE,650,4,2
2,8,14,29,DOWNTOWN COMMERCIAL,984,3,2
2,8,14,29,DOWNTOWN COMMERCIAL,2008,2,2
1,0,18,40,QUEEN ANNE,1033,2,2
1,47,18,40,QUEEN ANNE,1033,2,2
1,0,12,24,DOWNTOWN COMMERCIAL,1311,2,2
2,1,14,31,DOWNTOWN COMMERCIAL,1673,1,2
1,47,8,11,CAPITOL HILL,1059,1,2
2,1,8,11,CAPITOL HILL,1059,1,2
2,33,5,2,BALLARD SOUTH,1606,5,2
2,53,10,17,FIRST HILL,1955,6,2
2,12,10,17,FIRST HILL,1955,6,2
2,54,10,17,FIRST HILL,1955,6,2
1,0,15,33,NORTHGATE,1460,6,2
1,47,8,11,CAPITOL HILL,198,6,2
2,12,8,11,CAPITOL HILL,198,6,2
1,47,13,27,NORTHGATE,292,5,2
1,0,8,11,CAPITOL HILL,2113,4,2
2,53,11,22,ROOSEVELT/RAVENNA,1478,4,2
1,0,18,41,QUEEN ANNE,901,3,2
2,53,18,40,QUEEN ANNE,438,3,2
2,8,22,49,UNIVERSITY,1522,2,2
3,55,8,13,FIRST HILL,1912,2,2
1,29,8,13,FIRST HILL,1912,2,2
1,29,8,11,CAPITOL HILL,615,2,2
1,0,8,12,CAPITOL HILL,1991,1,2
2,1,8,12,CAPITOL HILL,1991,1,2
2,8,18,41,QUEEN ANNE,1157,1,2
2,8,7,9,SLU/CASCADE,616,1,2
2,8,7,9,QUEEN ANNE,459,1,2
1,0,8,13,FIRST HILL,249,1,2
2,12,8,13,FIRST HILL,249,1,2
1,47,8,11,CAPITOL HILL,8,1,2
2,8,18,41,QUEEN ANNE,129,0,2
1,0,8,12,CAPITOL HILL,1199,5,2
2,53,22,48,ROOSEVELT/RAVENNA,1699,2,2
2,33,8,11,CAPITOL HILL,2008,3,2
2,33,22,50,ROOSEVELT/RAVENNA,2061,2,2
2,53,14,29,DOWNTOWN COMMERCIAL,1884,2,2
2,8,18,40,QUEEN ANNE,0,5,2
1,47,7,10,SLU/CASCADE,1157,2,2
2,33,5,3,BALLARD SOUTH,1522,1,2
1,0,14,31,DOWNTOWN COMMERCIAL,124,1,2
3,55,8,13,FIRST HILL,1562,6,2
1,47,8,13,FIRST HILL,1562,6,2
1,29,10,17,FIRST HILL,1477,5,2
1,0,10,17,FIRST HILL,1477,5,2
2,33,18,40,QUEEN ANNE,625,2,2
2,54,18,40,QUEEN ANNE,625,2,2
1,0,14,31,DOWNTOWN COMMERCIAL,1244,5,2
2,8,18,41,QUEEN ANNE,2008,4,2
2,8,18,40,QUEEN ANNE,127,4,2
2,1,14,29,DOWNTOWN COMMERCIAL,2044,3,2
1,29,7,9,SLU/CASCADE,831,2,2
2,8,13,27,ROOSEVELT/RAVENNA,1345,2,2
1,29,22,49,UNIVERSITY,1091,2,2
2,44,18,41,QUEEN ANNE,771,2,2
2,8,22,50,ROOSEVELT/RAVENNA,697,4,2
2,8,18,41,QUEEN ANNE,351,2,2
1,47,14,31,DOWNTOWN COMMERCIAL,1622,1,2
2,12,22,48,ROOSEVELT/RAVENNA,438,0,2
2,8,22,48,ROOSEVELT/RAVENNA,438,0,2
2,53,7,10,SLU/CASCADE,641,0,2
2,1,14,31,DOWNTOWN COMMERCIAL,1884,5,2
2,53,7,10,SLU/CASCADE,880,6,2
2,53,5,2,BALLARD SOUTH,1420,5,2
2,8,18,40,QUEEN ANNE,191,6,2
2,12,8,12,CAPITOL HILL,9,6,2
1,0,8,12,CAPITOL HILL,9,6,2
2,8,18,41,QUEEN ANNE,1806,4,2
2,8,5,2,BALLARD SOUTH,821,5,2
2,8,5,2,BALLARD SOUTH,1070,4,2
2,53,7,10,SLU/CASCADE,1587,4,2
2,12,8,12,CAPITOL HILL,984,3,2
2,53,12,24,DOWNTOWN COMMERCIAL,1478,3,2
2,8,8,11,CAPITOL HILL,0,2,2
2,53,8,13,FIRST HILL,129,3,2
1,29,18,41,QUEEN ANNE,1814,2,2
2,33,14,30,DOWNTOWN COMMERCIAL,1181,2,2
2,53,7,9,SLU/CASCADE,1339,1,2
2,53,15,33,NORTHGATE,429,2,2
1,47,14,30,SLU/CASCADE,1499,0,2
2,44,8,12,CAPITOL HILL,0,0,2
2,33,22,48,UNIVERSITY,1593,6,2
2,33,8,12,CAPITOL HILL,1955,4,2
2,1,7,9,SLU/CASCADE,41,5,2
2,33,13,26,NORTHGATE,0,4,2
2,33,18,41,QUEEN ANNE,1848,3,2
1,29,12,24,DOWNTOWN COMMERCIAL,1491,2,2
2,53,12,23,DOWNTOWN COMMERCIAL,661,4,2
1,47,15,33,NORTHGATE,1753,6,2
2,53,7,10,SLU/CASCADE,1244,5,2
2,33,18,40,QUEEN ANNE,1428,6,2
2,8,7,9,SLU/CASCADE,661,6,2
2,8,18,40,QUEEN ANNE,1292,3,2
2,54,22,48,ROOSEVELT/RAVENNA,1902,3,2
2,33,22,48,ROOSEVELT/RAVENNA,1902,3,2
2,54,22,50,ROOSEVELT/RAVENNA,774,0,2
1,47,12,23,DOWNTOWN COMMERCIAL,2099,2,2
2,1,14,29,DOWNTOWN COMMERCIAL,2105,1,2
2,44,8,13,FIRST HILL,328,1,2
1,29,15,33,NORTHGATE,978,0,2
2,8,22,48,ROOSEVELT/RAVENNA,1699,4,2
2,12,8,11,CAPITOL HILL,1562,5,2
2,8,18,40,QUEEN ANNE,1520,4,2
2,8,7,10,SLU/CASCADE,2008,3,2
2,1,7,9,SLU/CASCADE,384,4,2
2,54,22,49,UNIVERSITY,1699,3,2
1,47,6,5,CAPITOL HILL,1833,3,2
2,1,18,40,QUEEN ANNE,0,1,2
1,0,8,11,CAPITOL HILL,905,3,2
1,29,15,33,NORTHGATE,1381,3,2
1,47,7,9,SLU/CASCADE,221,3,2
2,53,12,23,DOWNTOWN COMMERCIAL,1650,1,2
2,33,15,34,NORTHGATE,2008,0,2
2,53,15,34,NORTHGATE,2008,0,2
2,19,8,13,FIRST HILL,984,0,2
2,8,15,34,NORTHGATE,0,5,2
1,0,18,40,QUEEN ANNE,1650,3,2
1,0,8,11,CAPITOL HILL,143,6,2
2,53,7,10,SLU/CASCADE,1902,6,2
2,53,22,49,UNIVERSITY,191,6,2
2,33,15,33,NORTHGATE,417,6,2
2,53,8,13,FIRST HILL,474,6,2
1,0,8,11,CAPITOL HILL,172,6,2
2,54,22,48,ROOSEVELT/RAVENNA,1292,4,2
2,53,22,48,ROOSEVELT/RAVENNA,1292,4,2
2,33,22,48,ROOSEVELT/RAVENNA,1292,4,2
2,8,14,30,DOWNTOWN COMMERCIAL,1355,4,2
2,19,10,17,FIRST HILL,0,0,2
2,8,8,11,CAPITOL HILL,781,3,2
2,26,8,11,CAPITOL HILL,781,3,2
2,12,8,11,CAPITOL HILL,781,3,2
2,50,15,33,NORTHGATE,972,3,2
1,29,12,24,DOWNTOWN COMMERCIAL,1761,2,2
2,8,12,23,DOWNTOWN COMMERCIAL,1522,1,2
2,8,14,30,SLU/CASCADE,196,2,2
3,55,14,29,DOWNTOWN COMMERCIAL,0,2,2
2,1,13,26,NORTHGATE,726,1,2
2,44,8,13,FIRST HILL,558,1,2
2,8,10,18,FIRST HILL,347,1,2
2,33,11,22,ROOSEVELT/RAVENNA,661,6,2
2,12,22,49,UNIVERSITY,1428,6,2
2,1,22,49,UNIVERSITY,1428,6,2
1,47,18,41,SLU/CASCADE,12,6,2
2,33,6,5,CAPITOL HILL,1955,4,2
2,33,22,48,UNIVERSITY,354,3,2
2,44,14,31,DOWNTOWN COMMERCIAL,1955,2,2
2,8,8,12,CAPITOL HILL,0,6,2
1,0,5,2,BALLARD SOUTH,1895,2,2
1,47,8,13,FIRST HILL,1606,2,2
1,47,14,30,DOWNTOWN COMMERCIAL,1288,2,2
3,55,8,13,FIRST HILL,984,2,2
2,33,22,49,UNIVERSITY,1522,1,2
2,54,22,49,UNIVERSITY,1522,1,2
2,8,18,40,QUEEN ANNE,1606,6,2
2,8,7,10,SLU/CASCADE,2008,0,2
2,8,13,27,NORTHGATE,28,1,2
3,39,22,50,ROOSEVELT/RAVENNA,749,1,2
1,29,22,50,ROOSEVELT/RAVENNA,749,1,2
2,51,14,29,DOWNTOWN COMMERCIAL,1339,0,2
1,29,8,11,CAPITOL HILL,741,0,2
1,29,8,11,CAPITOL HILL,191,5,2
2,8,7,9,SLU/CASCADE,573,0,2
1,29,10,17,FIRST HILL,199,0,2
2,8,18,41,QUEEN ANNE,455,0,2
2,53,14,29,DOWNTOWN COMMERCIAL,1753,6,2
1,47,22,50,UNIVERSITY,2034,5,2
2,44,6,5,CAPITOL HILL,1606,5,2
2,12,13,27,NORTHGATE,1121,5,2
1,47,8,13,FIRST HILL,541,4,2
1,47,14,31,DOWNTOWN COMMERCIAL,1908,3,2
2,8,18,41,SLU/CASCADE,549,3,2
1,0,22,48,ROOSEVELT/RAVENNA,475,3,2
1,0,18,41,QUEEN ANNE,0,2,2
2,33,13,27,NORTHGATE,1753,2,2
2,33,15,33,NORTHGATE,438,2,2
1,0,22,49,UNIVERSITY,1339,1,2
2,51,22,48,UNIVERSITY,1031,0,2
2,1,7,10,SLU/CASCADE,724,0,2
2,53,8,13,FIRST HILL,586,4,2
2,53,18,41,QUEEN ANNE,1654,4,2
1,47,18,41,QUEEN ANNE,1697,3,2
1,47,22,49,UNIVERSITY,1734,1,2
1,47,8,12,CAPITOL HILL,1823,1,2
1,0,12,25,DOWNTOWN COMMERCIAL,1478,4,2
2,53,8,13,FIRST HILL,396,1,2
3,15,22,49,UNIVERSITY,761,0,2
2,33,7,10,SLU/CASCADE,1606,0,2
2,1,18,40,QUEEN ANNE,1578,0,2
3,55,18,40,QUEEN ANNE,1578,0,2
1,47,7,9,SLU/CASCADE,1103,0,2
2,53,12,23,DOWNTOWN COMMERCIAL,1522,6,2
1,47,8,13,FIRST HILL,1060,6,2
1,0,8,12,CAPITOL HILL,1060,6,2
2,8,22,49,UNIVERSITY,790,5,2
2,8,22,49,UNIVERSITY,817,5,2
1,31,7,10,SLU/CASCADE,1695,4,2
2,53,7,10,SLU/CASCADE,1695,4,2
1,47,7,10,SLU/CASCADE,1650,4,2
2,8,7,10,SLU/CASCADE,1650,4,2
1,29,5,3,BALLARD SOUTH,1478,3,2
2,46,5,3,BALLARD SOUTH,1449,3,2
1,31,11,22,ROOSEVELT/RAVENNA,771,3,2
1,47,14,30,DOWNTOWN COMMERCIAL,1099,2,2
2,8,14,31,DOWNTOWN COMMERCIAL,1705,5,2
2,8,18,41,QUEEN ANNE,25,2,2
2,44,8,11,CAPITOL HILL,1353,1,2
1,0,12,25,DOWNTOWN COMMERCIAL,603,1,2
2,53,13,27,NORTHGATE,1699,0,2
1,47,8,12,CAPITOL HILL,2093,6,2
2,53,22,49,UNIVERSITY,1223,6,2
1,47,7,9,SLU/CASCADE,748,6,2
2,33,18,41,QUEEN ANNE,1806,4,2
1,0,18,40,QUEEN ANNE,1161,5,2
1,29,18,40,QUEEN ANNE,1076,5,2
2,46,8,13,FIRST HILL,749,5,2
2,8,13,27,NORTHGATE,478,5,2
2,53,22,49,UNIVERSITY,574,5,2
2,44,14,31,DOWNTOWN COMMERCIAL,2032,4,2
2,53,8,12,CAPITOL HILL,2008,4,2
2,33,14,30,SLU/CASCADE,1550,4,2
2,53,14,30,SLU/CASCADE,1550,4,2
3,55,12,23,DOWNTOWN COMMERCIAL,1508,4,2
2,33,18,40,QUEEN ANNE,1699,3,2
1,47,14,30,DOWNTOWN COMMERCIAL,1094,4,2
1,29,14,30,SLU/CASCADE,867,4,2
1,47,22,48,UNIVERSITY,1819,3,2
2,8,5,2,BALLARD SOUTH,27,3,2
3,55,7,9,SLU/CASCADE,1753,1,2
2,8,10,17,FIRST HILL,905,1,2
2,8,7,9,SLU/CASCADE,129,1,2
2,1,8,11,CAPITOL HILL,1122,0,2
2,33,22,49,UNIVERSITY,1861,6,2
2,33,18,41,QUEEN ANNE,1806,6,2
2,54,18,41,QUEEN ANNE,1806,6,2
2,44,18,41,QUEEN ANNE,601,6,2
1,29,22,49,UNIVERSITY,1281,5,2
2,8,5,2,BALLARD SOUTH,438,5,2
1,29,8,13,FIRST HILL,2036,4,2
3,55,8,13,FIRST HILL,0,5,2
2,33,8,12,CAPITOL HILL,967,4,2
2,33,22,49,UNIVERSITY,984,3,2
2,53,18,40,QUEEN ANNE,95,3,2
2,51,5,3,BALLARD SOUTH,1018,3,2
1,29,22,48,ROOSEVELT/RAVENNA,1009,0,2
2,33,10,17,FIRST HILL,761,3,2
2,53,10,17,FIRST HILL,761,3,2
2,54,10,17,FIRST HILL,761,3,2
2,33,15,33,NORTHGATE,1902,5,2
2,54,7,9,SLU/CASCADE,1428,1,2
2,33,7,9,SLU/CASCADE,1428,1,2
2,53,7,9,SLU/CASCADE,1428,1,2
2,44,18,41,QUEEN ANNE,1301,1,2
2,12,18,41,QUEEN ANNE,1301,1,2
2,53,7,9,SLU/CASCADE,984,6,2
2,12,8,12,CAPITOL HILL,2082,0,2
1,29,8,12,CAPITOL HILL,2082,0,2
2,51,18,41,QUEEN ANNE,801,0,2
2,8,5,2,BALLARD SOUTH,354,4,2
2,44,14,31,DOWNTOWN COMMERCIAL,1823,4,2
1,47,14,30,DOWNTOWN COMMERCIAL,1554,3,2
1,29,13,27,NORTHGATE,1422,2,2
2,8,7,9,SLU/CASCADE,378,2,2
2,8,22,49,UNIVERSITY,289,2,2
2,12,12,24,DOWNTOWN COMMERCIAL,2002,1,2
1,29,12,24,DOWNTOWN COMMERCIAL,2002,1,2
2,8,10,17,FIRST HILL,529,1,2
2,8,18,40,QUEEN ANNE,1428,4,2
2,8,18,40,QUEEN ANNE,1344,5,2
1,29,7,10,SLU/CASCADE,694,0,2
2,8,14,29,DOWNTOWN COMMERCIAL,1413,6,2
1,47,8,11,CAPITOL HILL,933,6,2
3,55,5,2,BALLARD SOUTH,309,6,2
1,47,18,41,QUEEN ANNE,1669,5,2
2,53,6,5,CAPITOL HILL,640,5,2
2,8,7,10,SLU/CASCADE,1806,3,2
2,8,22,48,UNIVERSITY,1009,1,2
1,21,8,11,CAPITOL HILL,984,5,2
2,53,14,31,DOWNTOWN COMMERCIAL,1555,3,2
2,33,13,26,NORTHGATE,1861,1,2
1,47,12,25,DOWNTOWN COMMERCIAL,276,3,2
2,1,18,40,QUEEN ANNE,0,2,2
1,0,5,2,BALLARD SOUTH,1344,1,2
1,29,14,31,DOWNTOWN COMMERCIAL,1181,1,2
2,46,14,31,DOWNTOWN COMMERCIAL,1181,1,2
2,12,22,48,UNIVERSITY,1050,1,2
1,29,22,48,UNIVERSITY,697,1,2
1,0,8,11,CAPITOL HILL,1578,0,2
2,8,14,29,DOWNTOWN COMMERCIAL,1534,0,2
2,53,22,49,UNIVERSITY,875,3,2
1,29,15,34,NORTHGATE,697,2,2
2,58,6,5,CAPITOL HILL,823,3,2
2,33,15,33,NORTHGATE,1599,6,2
1,47,8,11,CAPITOL HILL,1693,5,2
2,8,22,50,ROOSEVELT/RAVENNA,1186,5,2
1,47,7,10,SLU/CASCADE,1973,4,2
1,47,6,5,CAPITOL HILL,1415,4,2
2,51,6,5,CAPITOL HILL,1415,4,2
2,51,14,29,DOWNTOWN COMMERCIAL,1284,4,2
2,44,22,49,UNIVERSITY,63,3,2
2,27,22,49,UNIVERSITY,63,3,2
1,31,22,49,UNIVERSITY,63,3,2
3,15,22,49,UNIVERSITY,741,0,2
2,50,22,49,UNIVERSITY,741,0,2
2,9,22,49,UNIVERSITY,741,0,2
3,56,22,49,UNIVERSITY,741,0,2
1,29,15,33,NORTHGATE,1431,2,2
1,0,14,29,DOWNTOWN COMMERCIAL,1902,1,2
2,33,18,40,QUEEN ANNE,984,0,2
2,44,8,13,FIRST HILL,1017,1,2
2,51,5,2,BALLARD SOUTH,1292,6,2
2,8,7,9,SLU/CASCADE,864,6,2
2,33,5,3,BALLARD SOUTH,1222,5,2
1,47,8,11,CAPITOL HILL,1333,5,2
2,51,12,23,DOWNTOWN COMMERCIAL,1428,4,2
2,8,18,41,QUEEN ANNE,553,5,2
2,8,7,9,QUEEN ANNE,451,5,2
2,12,8,12,CAPITOL HILL,1890,4,2
1,0,8,12,CAPITOL HILL,1890,4,2
2,44,14,30,DOWNTOWN COMMERCIAL,1157,4,2
2,33,7,10,SLU/CASCADE,549,4,2
2,53,7,10,SLU/CASCADE,549,4,2
1,0,8,13,FIRST HILL,1777,2,2
2,53,14,31,DOWNTOWN COMMERCIAL,984,1,2
2,44,14,31,DOWNTOWN COMMERCIAL,2108,1,2
2,53,14,30,SLU/CASCADE,1662,1,2
2,53,14,31,DOWNTOWN COMMERCIAL,121,1,2
2,33,14,31,DOWNTOWN COMMERCIAL,121,1,2
2,33,18,40,QUEEN ANNE,1076,5,2
2,54,18,40,QUEEN ANNE,1076,5,2
1,47,18,40,QUEEN ANNE,1447,6,2
2,46,18,40,QUEEN ANNE,1447,6,2
1,47,8,12,CAPITOL HILL,195,6,2
2,12,10,17,FIRST HILL,1229,5,2
1,47,10,17,FIRST HILL,1229,5,2
1,29,10,17,FIRST HILL,953,5,2
2,8,18,41,QUEEN ANNE,451,5,2
2,53,18,40,QUEEN ANNE,357,4,2
2,54,7,10,SLU/CASCADE,179,4,2
2,33,7,10,SLU/CASCADE,508,4,2
2,33,7,10,SLU/CASCADE,2008,3,2
2,8,22,49,UNIVERSITY,1699,1,2
1,47,18,40,QUEEN ANNE,1127,3,2
2,33,18,39,QUEEN ANNE,1244,1,1
2,54,18,39,QUEEN ANNE,1244,1,1
1,47,7,8,SLU/CASCADE,1497,2,2
2,1,15,33,NORTHGATE,1244,0,2
2,33,18,41,QUEEN ANNE,2008,1,2
2,54,18,41,QUEEN ANNE,2008,1,2
2,33,7,9,QUEEN ANNE,41,1,1
1,47,8,13,FIRST HILL,984,3,1
2,8,14,29,DOWNTOWN COMMERCIAL,135,0,2
2,8,8,11,CAPITOL HILL,23,0,2
2,44,8,13,FIRST HILL,1339,6,2
2,33,18,40,QUEEN ANNE,1806,3,1
2,33,18,40,QUEEN ANNE,1076,4,1
2,8,7,9,SLU/CASCADE,1700,5,2
2,12,22,49,UNIVERSITY,1244,5,2
1,47,14,30,SLU/CASCADE,554,5,2
1,47,12,23,DOWNTOWN COMMERCIAL,396,4,1
2,51,22,48,ROOSEVELT/RAVENNA,864,4,1
2,8,18,40,QUEEN ANNE,1428,5,1
2,33,5,3,BALLARD SOUTH,0,0,1
2,1,5,3,BALLARD SOUTH,0,0,1
1,0,5,2,BALLARD SOUTH,191,4,1
2,54,10,18,FIRST HILL,0,6,1
2,50,13,27,NORTHGATE,1243,5,1
2,46,13,27,NORTHGATE,1243,5,1
2,54,8,12,CAPITOL HILL,378,2,1
2,8,8,12,CAPITOL HILL,378,2,1
2,53,5,2,BALLARD SOUTH,857,4,1
2,10,6,5,CAPITOL HILL,1339,4,1
2,12,22,48,ROOSEVELT/RAVENNA,1769,0,1
2,33,8,11,CAPITOL HILL,1428,2,1
2,46,22,49,UNIVERSITY,1187,2,1
2,8,7,9,QUEEN ANNE,438,6,1
2,8,18,41,QUEEN ANNE,1339,4,1
2,8,7,9,QUEEN ANNE,979,3,1
2,46,13,27,NORTHGATE,1578,5,1
2,8,7,10,SLU/CASCADE,1009,3,1
2,8,7,9,QUEEN ANNE,357,0,1
2,1,18,40,QUEEN ANNE,0,5,1
2,50,15,34,NORTHGATE,1612,0,1
2,1,22,49,UNIVERSITY,905,4,1
2,8,5,3,BALLARD SOUTH,1428,4,1
2,8,18,41,QUEEN ANNE,1522,5,1
2,53,8,11,CAPITOL HILL,1522,4,1
2,1,14,29,DOWNTOWN COMMERCIAL,1386,4,1
1,43,10,18,FIRST HILL,1806,6,1
2,8,10,18,FIRST HILL,524,5,1
2,50,7,9,SLU/CASCADE,1601,4,1
2,26,7,9,SLU/CASCADE,1601,4,1
2,8,13,27,ROOSEVELT/RAVENNA,395,6,1
2,8,22,49,UNIVERSITY,312,0,1
2,53,7,10,SLU/CASCADE,761,3,1
2,8,22,49,UNIVERSITY,143,3,1
2,8,5,2,BALLARD SOUTH,196,0,1
2,50,15,33,NORTHGATE,1823,5,1
2,8,14,30,DOWNTOWN COMMERCIAL,0,5,1
2,26,22,49,UNIVERSITY,556,1,1
3,15,22,49,UNIVERSITY,556,1,1
3,56,22,49,UNIVERSITY,556,1,1
1,0,11,22,ROOSEVELT/RAVENNA,809,2,1
2,50,18,40,QUEEN ANNE,1716,2,1
2,8,7,9,QUEEN ANNE,1031,0,0
2,8,14,29,DOWNTOWN COMMERCIAL,314,0,0
1,0,8,11,CAPITOL HILL,273,0,0
2,8,5,2,BALLARD SOUTH,1157,3,0
2,8,13,27,NORTHGATE,1606,2,0
2,51,5,2,BALLARD SOUTH,1902,3,0
2,58,18,41,QUEEN ANNE,769,0,0
2,8,13,27,NORTHGATE,625,4,0
3,13,7,9,SLU/CASCADE,1770,6,0
2,50,7,9,SLU/CASCADE,1770,6,0
3,15,7,9,SLU/CASCADE,1770,6,0
2,8,18,41,QUEEN ANNE,813,5,0
2,8,22,48,UNIVERSITY,921,1,0
1,47,8,12,CAPITOL HILL,303,3,0
3,15,8,12,CAPITOL HILL,303,3,0
2,8,7,9,SLU/CASCADE,965,3,0
2,51,10,17,FIRST HILL,1413,1,0
2,53,5,3,BALLARD SOUTH,0,3,0
2,8,18,40,QUEEN ANNE,1076,4,0
2,8,12,23,DOWNTOWN COMMERCIAL,1955,3,0
2,12,18,41,SLU/CASCADE,2073,4,0
2,53,14,29,DOWNTOWN COMMERCIAL,1219,4,0
2,53,14,29,DOWNTOWN COMMERCIAL,1593,2,0
2,51,18,41,SLU/CASCADE,1076,2,0
3,11,8,12,CAPITOL HILL,941,2,0
3,13,18,41,QUEEN ANNE,697,4,0
2,33,7,10,SLU/CASCADE,1806,5,0
2,53,7,10,SLU/CASCADE,1806,5,0
2,8,5,2,BALLARD SOUTH,1606,6,0
